0,1195,83000000
0,1195,83000000
1,1195,83000000
1,1195,83000000
2,1195,83000000
2,1195,83000000
0,1195,183000000
0,1195,183000000
1,1195,183000000
1,1195,183000000
2,1195,183000000
2,1195,183000000
0,1195,283000000
0,1195,283000000
1,1195,283000000
1,1195,283000000
2,1195,283000000
2,1195,283000000
0,1195,383000000
0,1195,383000000
1,1195,383000000
1,1195,383000000
2,1195,383000000
2,1195,383000000
0,1195,483000000
0,1195,483000000
1,1195,483000000
1,1195,483000000
2,1195,483000000
2,1195,483000000
0,1195,583000000
0,1195,583000000
1,1195,583000000
1,1195,583000000
2,1195,583000000
2,1195,583000000
0,1195,683000000
0,1195,683000000
1,1195,683000000
1,1195,683000000
2,1195,683000000
2,1195,683000000
3,1195,683000000
3,1195,683000000
0,1195,783000000
0,1195,783000000
1,1195,783000000
1,1195,783000000
0,1195,883000000
0,1195,883000000
1,1195,883000000
1,1195,883000000
0,1195,983000000
0,1195,983000000
1,1195,983000000
1,1195,983000000
2,1195,983000000
2,1195,983000000
0,1196,83000000
0,1196,83000000
1,1196,83000000
1,1196,83000000
2,1196,83000000
2,1196,83000000
3,1196,83000000
3,1196,83000000
0,1196,183000000
0,1196,183000000
1,1196,183000000
1,1196,183000000
2,1196,183000000
2,1196,183000000
3,1196,183000000
3,1196,183000000
0,1196,283000000
0,1196,283000000
1,1196,283000000
1,1196,283000000
0,1196,383000000
0,1196,383000000
1,1196,383000000
1,1196,383000000
0,1196,483000000
0,1196,483000000
1,1196,483000000
1,1196,483000000
2,1196,483000000
2,1196,483000000
0,1196,583000000
0,1196,583000000
1,1196,583000000
1,1196,583000000
2,1196,583000000
2,1196,583000000
0,1196,683000000
0,1196,683000000
1,1196,683000000
1,1196,683000000
2,1196,683000000
2,1196,683000000
0,1196,783000000
0,1196,783000000
1,1196,783000000
1,1196,783000000
0,1196,883000000
0,1196,883000000
1,1196,883000000
1,1196,883000000
2,1196,883000000
2,1196,883000000
0,1196,983000000
0,1196,983000000
1,1196,983000000
1,1196,983000000
0,1197,83000000
0,1197,83000000
1,1197,83000000
1,1197,83000000
0,1197,183000000
0,1197,183000000
1,1197,183000000
1,1197,183000000
0,1197,283000000
0,1197,283000000
1,1197,283000000
1,1197,283000000
2,1197,283000000
2,1197,283000000
3,1197,283000000
3,1197,283000000
0,1197,383000000
0,1197,383000000
1,1197,383000000
1,1197,383000000
0,1197,483000000
0,1197,483000000
1,1197,483000000
1,1197,483000000
0,1197,583000000
0,1197,583000000
1,1197,583000000
1,1197,583000000
0,1197,683000000
0,1197,683000000
1,1197,683000000
1,1197,683000000
0,1197,783000000
0,1197,783000000
1,1197,783000000
1,1197,783000000
0,1197,883000000
0,1197,883000000
1,1197,883000000
1,1197,883000000
0,1197,983000000
0,1197,983000000
1,1197,983000000
1,1197,983000000
0,1198,83000000
0,1198,83000000
1,1198,83000000
1,1198,83000000
0,1198,183000000
0,1198,183000000
1,1198,183000000
1,1198,183000000
2,1198,183000000
2,1198,183000000
0,1198,283000000
0,1198,283000000
1,1198,283000000
1,1198,283000000
2,1198,283000000
2,1198,283000000
0,1198,383000000
0,1198,383000000
1,1198,383000000
1,1198,383000000
2,1198,383000000
2,1198,383000000
0,1198,483000000
0,1198,483000000
1,1198,483000000
1,1198,483000000
2,1198,483000000
2,1198,483000000
0,1198,583000000
0,1198,583000000
1,1198,583000000
1,1198,583000000
2,1198,583000000
2,1198,583000000
0,1198,683000000
0,1198,683000000
1,1198,683000000
1,1198,683000000
2,1198,683000000
2,1198,683000000
0,1198,783000000
0,1198,783000000
1,1198,783000000
1,1198,783000000
2,1198,783000000
2,1198,783000000
0,1198,883000000
0,1198,883000000
1,1198,883000000
1,1198,883000000
0,1198,983000000
0,1198,983000000
1,1198,983000000
1,1198,983000000
0,1199,83000000
0,1199,83000000
1,1199,83000000
1,1199,83000000
0,1199,183000000
0,1199,183000000
1,1199,183000000
1,1199,183000000
0,1199,283000000
0,1199,283000000
1,1199,283000000
1,1199,283000000
0,1199,383000000
0,1199,383000000
1,1199,383000000
1,1199,383000000
0,1199,483000000
0,1199,483000000
1,1199,483000000
1,1199,483000000
0,1199,583000000
0,1199,583000000
1,1199,583000000
1,1199,583000000
0,1199,683000000
0,1199,683000000
1,1199,683000000
1,1199,683000000
0,1199,783000000
0,1199,783000000
1,1199,783000000
1,1199,783000000
0,1199,883000000
0,1199,883000000
1,1199,883000000
1,1199,883000000
0,1199,983000000
0,1199,983000000
1,1199,983000000
1,1199,983000000
0,1200,83000000
0,1200,83000000
1,1200,83000000
1,1200,83000000
0,1200,183000000
0,1200,183000000
1,1200,183000000
1,1200,183000000
0,1200,283000000
0,1200,283000000
1,1200,283000000
1,1200,283000000
0,1200,383000000
0,1200,383000000
1,1200,383000000
1,1200,383000000
0,1200,483000000
0,1200,483000000
1,1200,483000000
1,1200,483000000
0,1200,583000000
0,1200,583000000
1,1200,583000000
1,1200,583000000
0,1200,683000000
0,1200,683000000
1,1200,683000000
1,1200,683000000
0,1200,783000000
0,1200,783000000
1,1200,783000000
1,1200,783000000
0,1200,883000000
0,1200,883000000
1,1200,883000000
1,1200,883000000
0,1200,983000000
0,1200,983000000
1,1200,983000000
1,1200,983000000
0,1201,83000000
0,1201,83000000
1,1201,83000000
1,1201,83000000
0,1201,183000000
0,1201,183000000
1,1201,183000000
1,1201,183000000
0,1201,283000000
0,1201,283000000
1,1201,283000000
1,1201,283000000
0,1201,383000000
0,1201,383000000
1,1201,383000000
1,1201,383000000
0,1201,483000000
0,1201,483000000
1,1201,483000000
1,1201,483000000
0,1201,583000000
0,1201,583000000
1,1201,583000000
1,1201,583000000
0,1201,683000000
0,1201,683000000
1,1201,683000000
1,1201,683000000
0,1201,783000000
0,1201,783000000
1,1201,783000000
1,1201,783000000
0,1201,883000000
0,1201,883000000
1,1201,883000000
1,1201,883000000
0,1201,983000000
0,1201,983000000
1,1201,983000000
1,1201,983000000
0,1202,83000000
0,1202,83000000
1,1202,83000000
1,1202,83000000
0,1202,183000000
0,1202,183000000
1,1202,183000000
1,1202,183000000
0,1202,283000000
0,1202,283000000
1,1202,283000000
1,1202,283000000
0,1202,383000000
0,1202,383000000
1,1202,383000000
1,1202,383000000
0,1202,483000000
0,1202,483000000
1,1202,483000000
1,1202,483000000
0,1202,583000000
0,1202,583000000
1,1202,583000000
1,1202,583000000
0,1202,683000000
0,1202,683000000
1,1202,683000000
1,1202,683000000
0,1202,783000000
0,1202,783000000
1,1202,783000000
1,1202,783000000
0,1202,883000000
0,1202,883000000
1,1202,883000000
1,1202,883000000
0,1202,983000000
0,1202,983000000
1,1202,983000000
1,1202,983000000
0,1203,83000000
0,1203,83000000
1,1203,83000000
1,1203,83000000
0,1203,183000000
0,1203,183000000
1,1203,183000000
1,1203,183000000
0,1203,283000000
0,1203,283000000
1,1203,283000000
1,1203,283000000
0,1203,383000000
0,1203,383000000
1,1203,383000000
1,1203,383000000
0,1203,483000000
0,1203,483000000
1,1203,483000000
1,1203,483000000
0,1203,583000000
0,1203,583000000
1,1203,583000000
1,1203,583000000
0,1203,683000000
0,1203,683000000
1,1203,683000000
1,1203,683000000
0,1203,783000000
0,1203,783000000
1,1203,783000000
1,1203,783000000
0,1203,883000000
0,1203,883000000
1,1203,883000000
1,1203,883000000
0,1203,983000000
0,1203,983000000
0,1204,83000000
0,1204,83000000
0,1204,183000000
0,1204,183000000
0,1204,283000000
0,1204,283000000
1,1204,283000000
1,1204,283000000
0,1204,383000000
0,1204,383000000
1,1204,383000000
1,1204,383000000
0,1204,483000000
0,1204,483000000
1,1204,483000000
1,1204,483000000
0,1204,583000000
0,1204,583000000
1,1204,583000000
1,1204,583000000
0,1204,683000000
0,1204,683000000
1,1204,683000000
1,1204,683000000
0,1204,783000000
0,1204,783000000
1,1204,783000000
1,1204,783000000
0,1204,883000000
0,1204,883000000
0,1204,983000000
0,1204,983000000
0,1205,83000000
0,1205,83000000
0,1205,183000000
0,1205,183000000
0,1205,283000000
0,1205,283000000
1,1205,283000000
1,1205,283000000
0,1205,383000000
0,1205,383000000
1,1205,383000000
1,1205,383000000
0,1205,483000000
0,1205,483000000
1,1205,483000000
1,1205,483000000
0,1205,583000000
0,1205,583000000
1,1205,583000000
1,1205,583000000
0,1205,683000000
0,1205,683000000
1,1205,683000000
1,1205,683000000
0,1205,783000000
0,1205,783000000
1,1205,783000000
1,1205,783000000
0,1205,883000000
0,1205,883000000
1,1205,883000000
1,1205,883000000
0,1205,983000000
0,1205,983000000
1,1205,983000000
1,1205,983000000
0,1206,83000000
0,1206,83000000
1,1206,83000000
1,1206,83000000
0,1206,183000000
0,1206,183000000
1,1206,183000000
1,1206,183000000
0,1206,283000000
0,1206,283000000
1,1206,283000000
1,1206,283000000
0,1206,383000000
0,1206,383000000
1,1206,383000000
1,1206,383000000
0,1206,483000000
0,1206,483000000
1,1206,483000000
1,1206,483000000
0,1206,583000000
0,1206,583000000
1,1206,583000000
1,1206,583000000
0,1206,683000000
0,1206,683000000
1,1206,683000000
1,1206,683000000
0,1206,783000000
0,1206,783000000
1,1206,783000000
1,1206,783000000
0,1206,883000000
0,1206,883000000
1,1206,883000000
1,1206,883000000
0,1206,983000000
0,1206,983000000
1,1206,983000000
1,1206,983000000
0,1207,83000000
0,1207,83000000
1,1207,83000000
1,1207,83000000
0,1207,183000000
0,1207,183000000
1,1207,183000000
1,1207,183000000
0,1207,283000000
0,1207,283000000
1,1207,283000000
1,1207,283000000
0,1207,383000000
0,1207,383000000
1,1207,383000000
1,1207,383000000
0,1207,483000000
0,1207,483000000
1,1207,483000000
1,1207,483000000
0,1207,583000000
0,1207,583000000
1,1207,583000000
1,1207,583000000
0,1207,683000000
0,1207,683000000
1,1207,683000000
1,1207,683000000
0,1207,783000000
0,1207,783000000
1,1207,783000000
1,1207,783000000
0,1207,883000000
0,1207,883000000
1,1207,883000000
1,1207,883000000
0,1207,983000000
0,1207,983000000
1,1207,983000000
1,1207,983000000
0,1208,83000000
0,1208,83000000
1,1208,83000000
1,1208,83000000
0,1208,183000000
0,1208,183000000
1,1208,183000000
1,1208,183000000
0,1208,283000000
0,1208,283000000
1,1208,283000000
1,1208,283000000
0,1208,383000000
0,1208,383000000
1,1208,383000000
1,1208,383000000
0,1208,483000000
0,1208,483000000
1,1208,483000000
1,1208,483000000
0,1208,583000000
0,1208,583000000
1,1208,583000000
1,1208,583000000
0,1208,683000000
0,1208,683000000
1,1208,683000000
1,1208,683000000
0,1208,783000000
0,1208,783000000
1,1208,783000000
1,1208,783000000
0,1208,883000000
0,1208,883000000
1,1208,883000000
1,1208,883000000
0,1208,983000000
0,1208,983000000
1,1208,983000000
1,1208,983000000
0,1209,83000000
0,1209,83000000
1,1209,83000000
1,1209,83000000
0,1209,183000000
0,1209,183000000
1,1209,183000000
1,1209,183000000
0,1209,283000000
0,1209,283000000
1,1209,283000000
1,1209,283000000
0,1209,383000000
0,1209,383000000
1,1209,383000000
1,1209,383000000
0,1209,483000000
0,1209,483000000
1,1209,483000000
1,1209,483000000
0,1209,583000000
0,1209,583000000
1,1209,583000000
1,1209,583000000
0,1209,683000000
0,1209,683000000
1,1209,683000000
1,1209,683000000
0,1209,783000000
0,1209,783000000
1,1209,783000000
1,1209,783000000
0,1209,883000000
0,1209,883000000
1,1209,883000000
1,1209,883000000
0,1209,983000000
0,1209,983000000
1,1209,983000000
1,1209,983000000
0,1210,83000000
0,1210,83000000
1,1210,83000000
1,1210,83000000
0,1210,183000000
0,1210,183000000
1,1210,183000000
1,1210,183000000
0,1210,283000000
0,1210,283000000
1,1210,283000000
1,1210,283000000
0,1210,383000000
0,1210,383000000
1,1210,383000000
1,1210,383000000
0,1210,483000000
0,1210,483000000
1,1210,483000000
1,1210,483000000
0,1210,583000000
0,1210,583000000
1,1210,583000000
1,1210,583000000
0,1210,683000000
0,1210,683000000
1,1210,683000000
1,1210,683000000
0,1210,783000000
0,1210,783000000
1,1210,783000000
1,1210,783000000
0,1210,883000000
0,1210,883000000
1,1210,883000000
1,1210,883000000
0,1210,983000000
0,1210,983000000
1,1210,983000000
1,1210,983000000
0,1211,83000000
0,1211,83000000
1,1211,83000000
1,1211,83000000
0,1211,183000000
0,1211,183000000
1,1211,183000000
1,1211,183000000
0,1211,283000000
0,1211,283000000
1,1211,283000000
1,1211,283000000
0,1211,383000000
0,1211,383000000
1,1211,383000000
1,1211,383000000
0,1211,483000000
0,1211,483000000
1,1211,483000000
1,1211,483000000
2,1211,483000000
2,1211,483000000
0,1211,583000000
0,1211,583000000
1,1211,583000000
1,1211,583000000
0,1211,683000000
0,1211,683000000
1,1211,683000000
1,1211,683000000
0,1211,783000000
0,1211,783000000
0,1211,883000000
0,1211,883000000
0,1211,983000000
0,1211,983000000
1,1211,983000000
1,1211,983000000
0,1212,83000000
0,1212,83000000
1,1212,83000000
1,1212,83000000
0,1212,183000000
0,1212,183000000
1,1212,183000000
1,1212,183000000
2,1212,183000000
2,1212,183000000
0,1212,283000000
0,1212,283000000
0,1212,383000000
0,1212,383000000
0,1212,483000000
0,1212,483000000
0,1212,583000000
0,1212,583000000
0,1212,683000000
0,1212,683000000
0,1212,783000000
0,1212,783000000
0,1212,883000000
0,1212,883000000
0,1212,983000000
0,1212,983000000
0,1213,83000000
0,1213,83000000
0,1213,183000000
0,1213,183000000
0,1213,283000000
0,1213,283000000
0,1213,383000000
0,1213,383000000
1,1213,383000000
1,1213,383000000
0,1213,483000000
0,1213,483000000
1,1213,483000000
1,1213,483000000
0,1213,583000000
0,1213,583000000
1,1213,583000000
1,1213,583000000
0,1213,683000000
0,1213,683000000
1,1213,683000000
1,1213,683000000
0,1213,783000000
0,1213,783000000
1,1213,783000000
1,1213,783000000
0,1213,883000000
0,1213,883000000
1,1213,883000000
1,1213,883000000
0,1213,983000000
0,1213,983000000
1,1213,983000000
1,1213,983000000
0,1214,83000000
0,1214,83000000
1,1214,83000000
1,1214,83000000
0,1214,183000000
0,1214,183000000
1,1214,183000000
1,1214,183000000
0,1214,283000000
0,1214,283000000
1,1214,283000000
1,1214,283000000
0,1214,383000000
0,1214,383000000
1,1214,383000000
1,1214,383000000
0,1214,483000000
0,1214,483000000
1,1214,483000000
1,1214,483000000
0,1214,583000000
0,1214,583000000
1,1214,583000000
1,1214,583000000
0,1214,683000000
0,1214,683000000
1,1214,683000000
1,1214,683000000
0,1214,783000000
0,1214,783000000
1,1214,783000000
1,1214,783000000
0,1214,883000000
0,1214,883000000
1,1214,883000000
1,1214,883000000
0,1214,983000000
0,1214,983000000
1,1214,983000000
1,1214,983000000
0,1215,83000000
0,1215,83000000
1,1215,83000000
1,1215,83000000
0,1215,183000000
0,1215,183000000
1,1215,183000000
1,1215,183000000
0,1215,283000000
0,1215,283000000
1,1215,283000000
1,1215,283000000
0,1215,383000000
0,1215,383000000
1,1215,383000000
1,1215,383000000
0,1215,483000000
0,1215,483000000
1,1215,483000000
1,1215,483000000
0,1215,583000000
0,1215,583000000
1,1215,583000000
1,1215,583000000
0,1215,683000000
0,1215,683000000
1,1215,683000000
1,1215,683000000
0,1215,783000000
0,1215,783000000
1,1215,783000000
1,1215,783000000
0,1215,883000000
0,1215,883000000
1,1215,883000000
1,1215,883000000
0,1215,983000000
0,1215,983000000
1,1215,983000000
1,1215,983000000
0,1216,83000000
0,1216,83000000
1,1216,83000000
1,1216,83000000
0,1216,183000000
0,1216,183000000
1,1216,183000000
1,1216,183000000
0,1216,283000000
0,1216,283000000
1,1216,283000000
1,1216,283000000
0,1216,383000000
0,1216,383000000
1,1216,383000000
1,1216,383000000
0,1216,483000000
0,1216,483000000
1,1216,483000000
1,1216,483000000
0,1216,583000000
0,1216,583000000
1,1216,583000000
1,1216,583000000
2,1216,583000000
2,1216,583000000
0,1216,683000000
0,1216,683000000
1,1216,683000000
1,1216,683000000
0,1216,783000000
0,1216,783000000
1,1216,783000000
1,1216,783000000
0,1216,883000000
0,1216,883000000
1,1216,883000000
1,1216,883000000
0,1216,983000000
0,1216,983000000
1,1216,983000000
1,1216,983000000
0,1217,83000000
0,1217,83000000
1,1217,83000000
1,1217,83000000
0,1217,183000000
0,1217,183000000
1,1217,183000000
1,1217,183000000
0,1217,283000000
0,1217,283000000
1,1217,283000000
1,1217,283000000
0,1217,383000000
0,1217,383000000
1,1217,383000000
1,1217,383000000
0,1217,483000000
0,1217,483000000
1,1217,483000000
1,1217,483000000
0,1217,583000000
0,1217,583000000
1,1217,583000000
1,1217,583000000
0,1217,683000000
0,1217,683000000
1,1217,683000000
1,1217,683000000
0,1217,783000000
0,1217,783000000
1,1217,783000000
1,1217,783000000
0,1217,883000000
0,1217,883000000
1,1217,883000000
1,1217,883000000
0,1217,983000000
0,1217,983000000
1,1217,983000000
1,1217,983000000
0,1218,83000000
0,1218,83000000
1,1218,83000000
1,1218,83000000
0,1218,183000000
0,1218,183000000
1,1218,183000000
1,1218,183000000
0,1218,283000000
0,1218,283000000
1,1218,283000000
1,1218,283000000
0,1218,383000000
0,1218,383000000
1,1218,383000000
1,1218,383000000
0,1218,483000000
0,1218,483000000
1,1218,483000000
1,1218,483000000
0,1218,583000000
0,1218,583000000
1,1218,583000000
1,1218,583000000
0,1218,683000000
0,1218,683000000
1,1218,683000000
1,1218,683000000
0,1218,783000000
0,1218,783000000
1,1218,783000000
1,1218,783000000
0,1218,883000000
0,1218,883000000
1,1218,883000000
1,1218,883000000
0,1218,983000000
0,1218,983000000
1,1218,983000000
1,1218,983000000
0,1219,83000000
0,1219,83000000
1,1219,83000000
1,1219,83000000
0,1219,183000000
0,1219,183000000
1,1219,183000000
1,1219,183000000
0,1219,283000000
0,1219,283000000
1,1219,283000000
1,1219,283000000
0,1219,383000000
0,1219,383000000
1,1219,383000000
1,1219,383000000
0,1219,478000000
0,1219,478000000
1,1219,478000000
1,1219,478000000
0,1219,583000000
0,1219,583000000
1,1219,583000000
1,1219,583000000
0,1219,683000000
0,1219,683000000
1,1219,683000000
1,1219,683000000
0,1219,783000000
0,1219,783000000
1,1219,783000000
1,1219,783000000
0,1219,883000000
0,1219,883000000
1,1219,883000000
1,1219,883000000
0,1219,983000000
0,1219,983000000
1,1219,983000000
1,1219,983000000
0,1220,83000000
0,1220,83000000
1,1220,83000000
1,1220,83000000
0,1220,183000000
0,1220,183000000
1,1220,183000000
1,1220,183000000
0,1220,283000000
0,1220,283000000
1,1220,283000000
1,1220,283000000
0,1220,383000000
0,1220,383000000
1,1220,383000000
1,1220,383000000
0,1220,483000000
0,1220,483000000
1,1220,483000000
1,1220,483000000
0,1220,583000000
0,1220,583000000
1,1220,583000000
1,1220,583000000
0,1220,683000000
0,1220,683000000
1,1220,683000000
1,1220,683000000
0,1220,783000000
0,1220,783000000
1,1220,783000000
1,1220,783000000
0,1220,883000000
0,1220,883000000
1,1220,883000000
1,1220,883000000
0,1220,983000000
0,1220,983000000
1,1220,983000000
1,1220,983000000
0,1221,83000000
0,1221,83000000
1,1221,83000000
1,1221,83000000
0,1221,183000000
0,1221,183000000
1,1221,183000000
1,1221,183000000
0,1221,283000000
0,1221,283000000
1,1221,283000000
1,1221,283000000
0,1221,383000000
0,1221,383000000
1,1221,383000000
1,1221,383000000
0,1221,483000000
0,1221,483000000
1,1221,483000000
1,1221,483000000
0,1221,583000000
0,1221,583000000
1,1221,583000000
1,1221,583000000
0,1221,683000000
0,1221,683000000
1,1221,683000000
1,1221,683000000
0,1221,783000000
0,1221,783000000
1,1221,783000000
1,1221,783000000
0,1221,883000000
0,1221,883000000
1,1221,883000000
1,1221,883000000
0,1221,983000000
0,1221,983000000
1,1221,983000000
1,1221,983000000
0,1222,83000000
0,1222,83000000
1,1222,83000000
1,1222,83000000
0,1222,183000000
0,1222,183000000
1,1222,183000000
1,1222,183000000
0,1222,283000000
0,1222,283000000
1,1222,283000000
1,1222,283000000
0,1222,383000000
0,1222,383000000
1,1222,383000000
1,1222,383000000
0,1222,483000000
0,1222,483000000
1,1222,483000000
1,1222,483000000
0,1222,583000000
0,1222,583000000
1,1222,583000000
1,1222,583000000
0,1222,683000000
0,1222,683000000
1,1222,683000000
1,1222,683000000
0,1222,783000000
0,1222,783000000
1,1222,783000000
1,1222,783000000
0,1222,883000000
0,1222,883000000
1,1222,883000000
1,1222,883000000
0,1222,983000000
0,1222,983000000
1,1222,983000000
1,1222,983000000
0,1223,83000000
0,1223,83000000
1,1223,83000000
1,1223,83000000
0,1223,183000000
0,1223,183000000
1,1223,183000000
1,1223,183000000
0,1223,283000000
0,1223,283000000
1,1223,283000000
1,1223,283000000
0,1223,383000000
0,1223,383000000
1,1223,383000000
1,1223,383000000
0,1223,483000000
0,1223,483000000
1,1223,483000000
1,1223,483000000
0,1223,583000000
0,1223,583000000
1,1223,583000000
1,1223,583000000
0,1223,683000000
0,1223,683000000
1,1223,683000000
1,1223,683000000
0,1223,783000000
0,1223,783000000
1,1223,783000000
1,1223,783000000
0,1223,883000000
0,1223,883000000
1,1223,883000000
1,1223,883000000
0,1223,983000000
0,1223,983000000
1,1223,983000000
1,1223,983000000
0,1224,83000000
0,1224,83000000
1,1224,83000000
1,1224,83000000
0,1224,183000000
0,1224,183000000
1,1224,183000000
1,1224,183000000
0,1224,283000000
0,1224,283000000
1,1224,283000000
1,1224,283000000
0,1224,383000000
0,1224,383000000
1,1224,383000000
1,1224,383000000
0,1224,483000000
0,1224,483000000
1,1224,483000000
1,1224,483000000
0,1224,583000000
0,1224,583000000
1,1224,583000000
1,1224,583000000
0,1224,683000000
0,1224,683000000
1,1224,683000000
1,1224,683000000
0,1224,783000000
0,1224,783000000
1,1224,783000000
1,1224,783000000
0,1224,883000000
0,1224,883000000
1,1224,883000000
1,1224,883000000
0,1224,983000000
0,1224,983000000
1,1224,983000000
1,1224,983000000
0,1225,83000000
0,1225,83000000
1,1225,83000000
1,1225,83000000
0,1225,183000000
0,1225,183000000
1,1225,183000000
1,1225,183000000
0,1225,283000000
0,1225,283000000
1,1225,283000000
1,1225,283000000
0,1225,383000000
0,1225,383000000
1,1225,383000000
1,1225,383000000
0,1225,483000000
0,1225,483000000
1,1225,483000000
1,1225,483000000
0,1225,583000000
0,1225,583000000
1,1225,583000000
1,1225,583000000
0,1225,683000000
0,1225,683000000
1,1225,683000000
1,1225,683000000
0,1225,783000000
0,1225,783000000
1,1225,783000000
1,1225,783000000
0,1225,883000000
0,1225,883000000
1,1225,883000000
1,1225,883000000
0,1225,983000000
0,1225,983000000
1,1225,983000000
1,1225,983000000
0,1226,83000000
0,1226,83000000
1,1226,83000000
1,1226,83000000
0,1226,183000000
0,1226,183000000
1,1226,183000000
1,1226,183000000
0,1226,283000000
0,1226,283000000
1,1226,283000000
1,1226,283000000
0,1226,383000000
0,1226,383000000
1,1226,383000000
1,1226,383000000
0,1226,483000000
0,1226,483000000
1,1226,483000000
1,1226,483000000
0,1226,583000000
0,1226,583000000
1,1226,583000000
1,1226,583000000
0,1226,683000000
0,1226,683000000
1,1226,683000000
1,1226,683000000
0,1226,783000000
0,1226,783000000
1,1226,783000000
1,1226,783000000
0,1226,883000000
0,1226,883000000
1,1226,883000000
1,1226,883000000
0,1226,983000000
0,1226,983000000
1,1226,983000000
1,1226,983000000
0,1227,83000000
0,1227,83000000
1,1227,83000000
1,1227,83000000
0,1227,183000000
0,1227,183000000
1,1227,183000000
1,1227,183000000
0,1227,283000000
0,1227,283000000
1,1227,283000000
1,1227,283000000
0,1227,383000000
0,1227,383000000
1,1227,383000000
1,1227,383000000
0,1227,483000000
0,1227,483000000
1,1227,483000000
1,1227,483000000
0,1227,583000000
0,1227,583000000
1,1227,583000000
1,1227,583000000
0,1227,683000000
0,1227,683000000
1,1227,683000000
1,1227,683000000
0,1227,783000000
0,1227,783000000
1,1227,783000000
1,1227,783000000
0,1227,883000000
0,1227,883000000
1,1227,883000000
1,1227,883000000
0,1227,983000000
0,1227,983000000
1,1227,983000000
1,1227,983000000
0,1228,83000000
0,1228,83000000
1,1228,83000000
1,1228,83000000
0,1228,183000000
0,1228,183000000
1,1228,183000000
1,1228,183000000
0,1228,283000000
0,1228,283000000
1,1228,283000000
